,residual,county_state
37029,-68.38025,"Camden County, North Carolina"
37031,-40.957943,"Carteret County, North Carolina"
37033,-78.39041,"Caswell County, North Carolina"
37035,-203.02673,"Catawba County, North Carolina"
37037,446.3296,"Chatham County, North Carolina"
37039,70.981636,"Cherokee County, North Carolina"
37041,-334.8319,"Chowan County, North Carolina"
37043,31.809536,"Clay County, North Carolina"
37045,-171.14801,"Cleveland County, North Carolina"
37047,136.19604,"Columbus County, North Carolina"
37049,-87.27482,"Craven County, North Carolina"
37051,262.1162,"Cumberland County, North Carolina"
37053,-30.96526,"Currituck County, North Carolina"
37055,39.942177,"Dare County, North Carolina"
37057,40.678596,"Davidson County, North Carolina"
37059,-14.385223,"Davie County, North Carolina"
37061,-1173.8656,"Duplin County, North Carolina"
37063,59.94371,"Durham County, North Carolina"
37065,-162.03506,"Edgecombe County, North Carolina"
37067,-146.63898,"Forsyth County, North Carolina"
37069,52.40216,"Franklin County, North Carolina"
37071,-102.80877,"Gaston County, North Carolina"
37073,-117.87325,"Gates County, North Carolina"
37075,42.94794,"Graham County, North Carolina"
37077,49.537567,"Granville County, North Carolina"
37079,-867.2627,"Greene County, North Carolina"
37081,-20.800339,"Guilford County, North Carolina"
37083,-149.44698,"Halifax County, North Carolina"
37085,76.80182,"Harnett County, North Carolina"
37087,43.149277,"Haywood County, North Carolina"
37089,222.20508,"Henderson County, North Carolina"
37091,-282.748,"Hertford County, North Carolina"
37093,-48.348328,"Hoke County, North Carolina"
37095,-438.68628,"Hyde County, North Carolina"
37097,-108.76482,"Iredell County, North Carolina"
37099,34.284954,"Jackson County, North Carolina"
37101,-45.36891,"Johnston County, North Carolina"
37103,-16.974503,"Jones County, North Carolina"
37105,235.8479,"Lee County, North Carolina"
37107,-111.13208,"Lenoir County, North Carolina"
37109,-114.42989,"Lincoln County, North Carolina"
37111,20.247578,"McDowell County, North Carolina"
37113,-88.63336,"Macon County, North Carolina"
37115,-10.724907,"Madison County, North Carolina"
37117,-229.12184,"Martin County, North Carolina"
37119,-0.95640564,"Mecklenburg County, North Carolina"
37121,-84.70157,"Mitchell County, North Carolina"
37123,-52.82126,"Montgomery County, North Carolina"
37125,-63.154747,"Moore County, North Carolina"
37127,-130.55443,"Nash County, North Carolina"
37129,-94.77872,"New Hanover County, North Carolina"
37131,416.06662,"Northampton County, North Carolina"
37133,25.71174,"Onslow County, North Carolina"
37135,15.808807,"Orange County, North Carolina"
37137,-118.61029,"Pamlico County, North Carolina"
37139,-48.330124,"Pasquotank County, North Carolina"
37141,-55.0571,"Pender County, North Carolina"
37143,59.496346,"Perquimans County, North Carolina"
37145,-66.49054,"Person County, North Carolina"
37147,-177.50606,"Pitt County, North Carolina"
37149,-45.694183,"Polk County, North Carolina"
37151,104.6767,"Randolph County, North Carolina"
37153,-53.565323,"Richmond County, North Carolina"
37155,-68.10394,"Robeson County, North Carolina"
37157,-104.23372,"Rockingham County, North Carolina"
37159,151.37392,"Rowan County, North Carolina"
37161,108.65839,"Rutherford County, North Carolina"
37163,37.882477,"Sampson County, North Carolina"
37165,-128.22688,"Scotland County, North Carolina"
37167,-230.0385,"Stanly County, North Carolina"
37169,-87.17468,"Stokes County, North Carolina"
37171,-112.492516,"Surry County, North Carolina"
37173,-67.88482,"Swain County, North Carolina"
37175,27.508364,"Transylvania County, North Carolina"
37177,-172.86127,"Tyrrell County, North Carolina"
37179,-85.29468,"Union County, North Carolina"
37181,-124.60004,"Vance County, North Carolina"
37183,-68.13862,"Wake County, North Carolina"
37185,-191.49911,"Warren County, North Carolina"
37187,-218.22238,"Washington County, North Carolina"
37189,67.024864,"Watauga County, North Carolina"
37191,377.27716,"Wayne County, North Carolina"
37193,539.6947,"Wilkes County, North Carolina"
37195,-43.09558,"Wilson County, North Carolina"
37197,9.925293,"Yadkin County, North Carolina"
37199,-63.16342,"Yancey County, North Carolina"
38001,-120.53371,"Adams County, North Dakota"
38003,-25.713615,"Barnes County, North Dakota"
38005,-111.28519,"Benson County, North Dakota"
38007,-443.453,"Billings County, North Dakota"
38009,-10.81479,"Bottineau County, North Dakota"
38011,3.1820507,"Bowman County, North Dakota"
38013,268.36356,"Burke County, North Dakota"
38015,-39.172623,"Burleigh County, North Dakota"
38017,141.37747,"Cass County, North Dakota"
38019,-86.972466,"Cavalier County, North Dakota"
38021,-78.49802,"Dickey County, North Dakota"
38023,-172.85208,"Divide County, North Dakota"
38025,147.41052,"Dunn County, North Dakota"
38027,21.439476,"Eddy County, North Dakota"
38029,-64.39273,"Emmons County, North Dakota"
38031,-28.452415,"Foster County, North Dakota"
38033,-52.02752,"Golden Valley County, North Dakota"
38035,215.55963,"Grand Forks County, North Dakota"
38037,52.350624,"Grant County, North Dakota"
38039,-41.021,"Griggs County, North Dakota"
38041,-68.09867,"Hettinger County, North Dakota"
38043,-100.64528,"Kidder County, North Dakota"
38045,19.22313,"LaMoure County, North Dakota"
38047,-33.72427,"Logan County, North Dakota"
38049,-49.21797,"McHenry County, North Dakota"
38051,-71.77063,"McIntosh County, North Dakota"
38053,123.19722,"McKenzie County, North Dakota"
38055,8.434525,"McLean County, North Dakota"
38057,-11.998695,"Mercer County, North Dakota"
38059,-7.1149826,"Morton County, North Dakota"
38061,30.975525,"Mountrail County, North Dakota"
38063,6.790306,"Nelson County, North Dakota"
38065,-52.279587,"Oliver County, North Dakota"
38067,102.72648,"Pembina County, North Dakota"
38069,27.662613,"Pierce County, North Dakota"
38071,29.801676,"Ramsey County, North Dakota"
38073,-10.3317795,"Ransom County, North Dakota"
38075,8.692085,"Renville County, North Dakota"
38077,-60.391468,"Richland County, North Dakota"
38079,-51.854706,"Rolette County, North Dakota"
38081,2.65831,"Sargent County, North Dakota"
38083,-6.217929,"Sheridan County, North Dakota"
38085,47.6603,"Sioux County, North Dakota"
38087,288.52002,"Slope County, North Dakota"
38089,16.812515,"Stark County, North Dakota"
38091,-53.566902,"Steele County, North Dakota"
38093,-49.361877,"Stutsman County, North Dakota"
38095,-15.885729,"Towner County, North Dakota"
38097,-111.40414,"Traill County, North Dakota"
38099,-58.76625,"Walsh County, North Dakota"
38101,-52.12984,"Ward County, North Dakota"
38103,17.712532,"Wells County, North Dakota"
38105,-650.0142,"Williams County, North Dakota"
39001,-86.60561,"Adams County, Ohio"
39003,-144.85239,"Allen County, Ohio"
39005,-106.379654,"Ashland County, Ohio"
39007,85.22052,"Ashtabula County, Ohio"
39009,-57.39434,"Athens County, Ohio"
39011,-32.856598,"Auglaize County, Ohio"
39013,218.74622,"Belmont County, Ohio"
39015,-79.87483,"Brown County, Ohio"
39017,-188.60951,"Butler County, Ohio"
39019,27.124157,"Carroll County, Ohio"
39021,-57.427044,"Champaign County, Ohio"
39023,-6.712761,"Clark County, Ohio"
39025,-41.140907,"Clermont County, Ohio"
39027,-14.32444,"Clinton County, Ohio"
39029,292.99527,"Columbiana County, Ohio"
39031,-44.82999,"Coshocton County, Ohio"
39033,109.5291,"Crawford County, Ohio"
39035,-281.9211,"Cuyahoga County, Ohio"
39037,86.52248,"Darke County, Ohio"
39039,-171.38739,"Defiance County, Ohio"
39041,-136.46008,"Delaware County, Ohio"
39043,-33.600647,"Erie County, Ohio"
39045,-44.701538,"Fairfield County, Ohio"
39047,-3.2060165,"Fayette County, Ohio"
39049,27.282104,"Franklin County, Ohio"
39051,-114.47384,"Fulton County, Ohio"
39053,-272.80325,"Gallia County, Ohio"
39055,65.40494,"Geauga County, Ohio"
39057,-156.53217,"Greene County, Ohio"
39059,-3.3989334,"Guernsey County, Ohio"
39061,-93.61903,"Hamilton County, Ohio"
39063,-114.97564,"Hancock County, Ohio"
39065,33.72012,"Hardin County, Ohio"
39067,-15.54348,"Harrison County, Ohio"
39069,-106.36149,"Henry County, Ohio"
39071,-82.76212,"Highland County, Ohio"
39073,151.34682,"Hocking County, Ohio"
39075,5.2641315,"Holmes County, Ohio"
39077,-148.71048,"Huron County, Ohio"
39079,4.746908,"Jackson County, Ohio"
39081,-63.09102,"Jefferson County, Ohio"
39083,-118.327286,"Knox County, Ohio"
39085,-177.19543,"Lake County, Ohio"
39087,-50.559235,"Lawrence County, Ohio"
39089,-98.840904,"Licking County, Ohio"
39091,-23.882874,"Logan County, Ohio"
39093,-171.53604,"Lorain County, Ohio"
39095,202.15561,"Lucas County, Ohio"
39097,-507.38544,"Madison County, Ohio"
39099,223.43158,"Mahoning County, Ohio"
39101,3586.545,"Marion County, Ohio"
39103,2.4632034,"Medina County, Ohio"
39105,-77.176865,"Meigs County, Ohio"
39107,152.27534,"Mercer County, Ohio"
39109,208.20004,"Miami County, Ohio"
39111,360.44843,"Monroe County, Ohio"
39113,-250.4762,"Montgomery County, Ohio"
39115,-13.828484,"Morgan County, Ohio"
39117,35.228928,"Morrow County, Ohio"
39119,-51.94551,"Muskingum County, Ohio"
39121,-476.30853,"Noble County, Ohio"
39123,12.950775,"Ottawa County, Ohio"
39125,-104.011536,"Paulding County, Ohio"
39127,-38.43532,"Perry County, Ohio"
39129,3266.0771,"Pickaway County, Ohio"
39131,-45.26864,"Pike County, Ohio"
39133,-34.430527,"Portage County, Ohio"
39135,-26.260971,"Preble County, Ohio"
39137,-4.241211,"Putnam County, Ohio"
39139,-63.17089,"Richland County, Ohio"
39141,-425.1428,"Ross County, Ohio"
39143,-116.92656,"Sandusky County, Ohio"
39145,-59.099716,"Scioto County, Ohio"
39147,-153.55899,"Seneca County, Ohio"
39149,-84.33439,"Shelby County, Ohio"
39151,1.9479065,"Stark County, Ohio"
39153,-267.21252,"Summit County, Ohio"
39155,51.741623,"Trumbull County, Ohio"
39157,86.00163,"Tuscarawas County, Ohio"
39159,-85.40417,"Union County, Ohio"
39161,-144.60182,"Van Wert County, Ohio"
39163,16.098434,"Vinton County, Ohio"
39165,-195.1625,"Warren County, Ohio"
39167,178.50848,"Washington County, Ohio"
39169,36.11415,"Wayne County, Ohio"
39171,0.56018066,"Williams County, Ohio"
39173,19.88684,"Wood County, Ohio"
39175,4.756645,"Wyandot County, Ohio"
40001,20.67691,"Adair County, Oklahoma"
40003,-390.04465,"Alfalfa County, Oklahoma"
40005,-99.108025,"Atoka County, Oklahoma"
40007,279.338,"Beaver County, Oklahoma"
40009,-276.99292,"Beckham County, Oklahoma"
40011,-94.43471,"Blaine County, Oklahoma"
40013,-15.353849,"Bryan County, Oklahoma"
40015,226.34566,"Caddo County, Oklahoma"
40017,-85.51128,"Canadian County, Oklahoma"
40019,-176.39018,"Carter County, Oklahoma"
40021,-142.62997,"Cherokee County, Oklahoma"
40023,-168.5216,"Choctaw County, Oklahoma"
40025,-18.706715,"Cimarron County, Oklahoma"
40027,58.478226,"Cleveland County, Oklahoma"
40029,-58.64435,"Coal County, Oklahoma"
40031,170.13751,"Comanche County, Oklahoma"
40033,86.49299,"Cotton County, Oklahoma"
40035,18.586311,"Craig County, Oklahoma"
40037,60.65137,"Creek County, Oklahoma"
40039,-365.7812,"Custer County, Oklahoma"
40041,163.1298,"Delaware County, Oklahoma"
40043,20.467613,"Dewey County, Oklahoma"
40045,-8.488764,"Ellis County, Oklahoma"
40047,-21.954174,"Garfield County, Oklahoma"
40049,-70.87106,"Garvin County, Oklahoma"
40051,18.392029,"Grady County, Oklahoma"
40053,87.79266,"Grant County, Oklahoma"
40055,968.802,"Greer County, Oklahoma"
40057,-147.80162,"Harmon County, Oklahoma"
40059,-204.62283,"Harper County, Oklahoma"
40061,13.242569,"Haskell County, Oklahoma"
40063,-188.78162,"Hughes County, Oklahoma"
40065,-336.36456,"Jackson County, Oklahoma"
40067,63.166496,"Jefferson County, Oklahoma"
40069,33.822388,"Johnston County, Oklahoma"
40071,-3.5968018,"Kay County, Oklahoma"
40073,-106.76605,"Kingfisher County, Oklahoma"
40075,-50.833862,"Kiowa County, Oklahoma"
40077,21.257769,"Latimer County, Oklahoma"
40079,-63.604492,"Le Flore County, Oklahoma"
40081,-18.507313,"Lincoln County, Oklahoma"
40083,-114.830734,"Logan County, Oklahoma"
40085,-41.21116,"Love County, Oklahoma"
40087,147.16129,"McClain County, Oklahoma"
40089,-122.16399,"McCurtain County, Oklahoma"
40091,14.927551,"McIntosh County, Oklahoma"
40093,-63.41159,"Major County, Oklahoma"
40095,-114.501785,"Marshall County, Oklahoma"
40097,-17.659065,"Mayes County, Oklahoma"
40099,-34.704205,"Murray County, Oklahoma"
40101,-246.37338,"Muskogee County, Oklahoma"
40103,55.623207,"Noble County, Oklahoma"
40105,203.34633,"Nowata County, Oklahoma"
40107,-210.23787,"Okfuskee County, Oklahoma"
40109,-126.763885,"Oklahoma County, Oklahoma"
40111,-139.63844,"Okmulgee County, Oklahoma"
40113,60.24939,"Osage County, Oklahoma"
40115,55.649944,"Ottawa County, Oklahoma"
40117,136.80984,"Pawnee County, Oklahoma"
40119,-9.784649,"Payne County, Oklahoma"
40121,-2.4861984,"Pittsburg County, Oklahoma"
40123,-70.22516,"Pontotoc County, Oklahoma"
40125,-19.305779,"Pottawatomie County, Oklahoma"
40127,12.836053,"Pushmataha County, Oklahoma"
40129,-29.160278,"Roger Mills County, Oklahoma"
40131,-35.82547,"Rogers County, Oklahoma"
40133,-56.77485,"Seminole County, Oklahoma"
40135,-137.5941,"Sequoyah County, Oklahoma"
40137,-4.741131,"Stephens County, Oklahoma"
40139,261.6455,"Texas County, Oklahoma"
40141,197.98438,"Tillman County, Oklahoma"
40143,-194.67346,"Tulsa County, Oklahoma"
40145,47.44594,"Wagoner County, Oklahoma"
40147,505.28253,"Washington County, Oklahoma"
40149,-51.17589,"Washita County, Oklahoma"
40151,63.89287,"Woods County, Oklahoma"
40153,-129.65103,"Woodward County, Oklahoma"
41001,-0.68162966,"Baker County, Oregon"
41003,27.647606,"Benton County, Oregon"
41005,-54.473587,"Clackamas County, Oregon"
41007,61.643143,"Clatsop County, Oregon"
41009,11.362453,"Columbia County, Oregon"
41011,43.596138,"Coos County, Oregon"
41013,-19.212366,"Crook County, Oregon"
41015,27.903778,"Curry County, Oregon"
41017,-13.322563,"Deschutes County, Oregon"
41019,-14.161989,"Douglas County, Oregon"
41021,-27.060038,"Gilliam County, Oregon"
41023,17.525547,"Grant County, Oregon"
41025,54.192238,"Harney County, Oregon"
41027,-267.45773,"Hood River County, Oregon"
41029,-12.165089,"Jackson County, Oregon"
41031,0.2305069,"Jefferson County, Oregon"
41033,18.640574,"Josephine County, Oregon"
41035,-9.359753,"Klamath County, Oregon"
41037,16.0838,"Lake County, Oregon"
41039,-94.44273,"Lane County, Oregon"
41041,2.855876,"Lincoln County, Oregon"
41043,10.177879,"Linn County, Oregon"
41045,-448.41397,"Malheur County, Oregon"
41047,35.740585,"Marion County, Oregon"
41049,-302.12576,"Morrow County, Oregon"
41051,-155.78125,"Multnomah County, Oregon"
41053,53.031914,"Polk County, Oregon"
41055,36.60234,"Sherman County, Oregon"
41057,-34.853844,"Tillamook County, Oregon"
41059,-165.33267,"Umatilla County, Oregon"
41061,22.440437,"Union County, Oregon"
41063,-15.052118,"Wallowa County, Oregon"
41065,-40.018715,"Wasco County, Oregon"
41067,-52.05931,"Washington County, Oregon"
41069,9.7534895,"Wheeler County, Oregon"
41071,-152.80312,"Yamhill County, Oregon"
42001,-41.937134,"Adams County, Pennsylvania"
42003,-419.63812,"Allegheny County, Pennsylvania"
42005,-23.096626,"Armstrong County, Pennsylvania"
42007,161.69627,"Beaver County, Pennsylvania"
42009,-181.13449,"Bedford County, Pennsylvania"
42011,-513.0139,"Berks County, Pennsylvania"
42013,-85.79356,"Blair County, Pennsylvania"
42015,-10.976051,"Bradford County, Pennsylvania"
42017,119.18652,"Bucks County, Pennsylvania"
42019,-89.87734,"Butler County, Pennsylvania"
42021,-79.032234,"Cambria County, Pennsylvania"
42023,-8.932526,"Cameron County, Pennsylvania"
42025,124.99242,"Carbon County, Pennsylvania"
42027,-397.67032,"Centre County, Pennsylvania"
42029,-128.15695,"Chester County, Pennsylvania"
42031,-11.611771,"Clarion County, Pennsylvania"
42033,-172.52696,"Clearfield County, Pennsylvania"
42035,-7.7071457,"Clinton County, Pennsylvania"
42037,317.1353,"Columbia County, Pennsylvania"
42039,-76.19179,"Crawford County, Pennsylvania"
42041,-168.35121,"Cumberland County, Pennsylvania"
42043,-374.64725,"Dauphin County, Pennsylvania"
42045,584.6977,"Delaware County, Pennsylvania"
42047,-43.41964,"Elk County, Pennsylvania"
42049,-284.5641,"Erie County, Pennsylvania"
42051,-59.325096,"Fayette County, Pennsylvania"
42053,-3950.6626,"Forest County, Pennsylvania"
42055,110.35422,"Franklin County, Pennsylvania"
42057,-44.797882,"Fulton County, Pennsylvania"
42059,-48.872375,"Greene County, Pennsylvania"
42061,296.412,"Huntingdon County, Pennsylvania"
42063,-46.6149,"Indiana County, Pennsylvania"
42065,-48.436813,"Jefferson County, Pennsylvania"
42067,155.05717,"Juniata County, Pennsylvania"
42069,211.69724,"Lackawanna County, Pennsylvania"
42071,-177.87955,"Lancaster County, Pennsylvania"
42073,-73.90791,"Lawrence County, Pennsylvania"
42075,-66.52081,"Lebanon County, Pennsylvania"
42077,-373.17932,"Lehigh County, Pennsylvania"
42079,1.6021729,"Luzerne County, Pennsylvania"
42081,-47.15999,"Lycoming County, Pennsylvania"
42083,-91.84372,"McKean County, Pennsylvania"
42085,-72.94139,"Mercer County, Pennsylvania"
42087,4.1660233,"Mifflin County, Pennsylvania"
42089,-621.7363,"Monroe County, Pennsylvania"
42091,172.33337,"Montgomery County, Pennsylvania"
42093,-52.880493,"Montour County, Pennsylvania"
42095,197.67749,"Northampton County, Pennsylvania"
42097,-55.91548,"Northumberland County, Pennsylvania"
42099,-28.671509,"Perry County, Pennsylvania"
42101,-622.35455,"Philadelphia County, Pennsylvania"
42103,527.5934,"Pike County, Pennsylvania"
42105,-14.554884,"Potter County, Pennsylvania"
42107,112.30095,"Schuylkill County, Pennsylvania"
42109,-108.577126,"Snyder County, Pennsylvania"
42111,-79.37866,"Somerset County, Pennsylvania"
42113,-79.72533,"Sullivan County, Pennsylvania"
42115,139.06152,"Susquehanna County, Pennsylvania"
42117,-62.197456,"Tioga County, Pennsylvania"
42119,-473.3994,"Union County, Pennsylvania"
42121,-53.548653,"Venango County, Pennsylvania"
42123,-104.82097,"Warren County, Pennsylvania"
42125,-91.01775,"Washington County, Pennsylvania"
42127,14.467712,"Wayne County, Pennsylvania"
42129,-15.28537,"Westmoreland County, Pennsylvania"
42131,-1.6516266,"Wyoming County, Pennsylvania"
42133,-247.9505,"York County, Pennsylvania"
44001,61.88559,"Bristol County, Rhode Island"
44003,329.55545,"Kent County, Rhode Island"
44005,-86.30386,"Newport County, Rhode Island"
44007,625.0697,"Providence County, Rhode Island"
44009,173.16753,"Washington County, Rhode Island"
45001,71.05238,"Abbeville County, South Carolina"
45003,-20.622475,"Aiken County, South Carolina"
45005,-411.705,"Allendale County, South Carolina"
45007,-61.181915,"Anderson County, South Carolina"
45009,-430.98273,"Bamberg County, South Carolina"
45011,-48.636215,"Barnwell County, South Carolina"
45013,56.243996,"Beaufort County, South Carolina"
45015,-43.764572,"Berkeley County, South Carolina"
45017,-169.11115,"Calhoun County, South Carolina"
45019,-25.577179,"Charleston County, South Carolina"
45021,-214.87936,"Cherokee County, South Carolina"
45023,-43.579987,"Chester County, South Carolina"
45025,-24.0737,"Chesterfield County, South Carolina"
45027,488.42188,"Clarendon County, South Carolina"
45029,-104.385605,"Colleton County, South Carolina"
45031,-36.981537,"Darlington County, South Carolina"
45033,-71.575134,"Dillon County, South Carolina"
45035,-81.39215,"Dorchester County, South Carolina"
45037,-136.90125,"Edgefield County, South Carolina"
45039,216.72955,"Fairfield County, South Carolina"
45041,12.762909,"Florence County, South Carolina"
45043,-237.42299,"Georgetown County, South Carolina"
45045,19.01007,"Greenville County, South Carolina"
45047,-244.55222,"Greenwood County, South Carolina"
45049,-231.60417,"Hampton County, South Carolina"
45051,35.25527,"Horry County, South Carolina"
45053,-192.16972,"Jasper County, South Carolina"
45055,342.1123,"Kershaw County, South Carolina"
45057,-37.686478,"Lancaster County, South Carolina"
45059,-89.02051,"Laurens County, South Carolina"
45061,217.96307,"Lee County, South Carolina"
45063,73.70011,"Lexington County, South Carolina"
45065,-171.7702,"McCormick County, South Carolina"
45067,-267.0586,"Marion County, South Carolina"
45069,-147.633,"Marlboro County, South Carolina"
45071,-322.807,"Newberry County, South Carolina"
45073,-48.07223,"Oconee County, South Carolina"
45075,-248.99377,"Orangeburg County, South Carolina"
45077,-117.14846,"Pickens County, South Carolina"
45079,64.659256,"Richland County, South Carolina"
45081,-124.45874,"Saluda County, South Carolina"
45083,-90.221565,"Spartanburg County, South Carolina"
45085,28.405151,"Sumter County, South Carolina"
45087,-174.58072,"Union County, South Carolina"
45089,150.28836,"Williamsburg County, South Carolina"
45091,-20.624733,"York County, South Carolina"
46003,-20.692429,"Aurora County, South Dakota"
46005,-625.45013,"Beadle County, South Dakota"
46007,-31.465912,"Bennett County, South Dakota"
46009,-641.63,"Bon Homme County, South Dakota"
46011,-163.56647,"Brookings County, South Dakota"
46013,256.60388,"Brown County, South Dakota"
46015,31.159336,"Brule County, South Dakota"
46017,-75.84802,"Buffalo County, South Dakota"
46019,-28.14663,"Butte County, South Dakota"
46021,-159.20573,"Campbell County, South Dakota"
46023,45.368366,"Charles Mix County, South Dakota"
46025,-6.6708603,"Clark County, South Dakota"
46027,-2.2489853,"Clay County, South Dakota"
46029,-60.47266,"Codington County, South Dakota"
46031,138.77765,"Corson County, South Dakota"
46033,-50.94694,"Custer County, South Dakota"
46035,-86.881714,"Davison County, South Dakota"
46037,166.8909,"Day County, South Dakota"
46039,-9.316446,"Deuel County, South Dakota"
46041,52.506283,"Dewey County, South Dakota"
46043,49.19398,"Douglas County, South Dakota"
46045,-123.59823,"Edmunds County, South Dakota"
46047,34.498398,"Fall River County, South Dakota"
46049,-18.753273,"Faulk County, South Dakota"
46051,7.1840515,"Grant County, South Dakota"
46053,27.960192,"Gregory County, South Dakota"
46055,-17.833895,"Haakon County, South Dakota"
46057,-76.348915,"Hamlin County, South Dakota"
46059,5.7876015,"Hand County, South Dakota"
46061,-123.7372,"Hanson County, South Dakota"
46063,-18.525597,"Harding County, South Dakota"
46065,-25.468178,"Hughes County, South Dakota"
46067,-48.944656,"Hutchinson County, South Dakota"
46069,41.526077,"Hyde County, South Dakota"
46071,-174.72266,"Jackson County, South Dakota"
46073,221.86057,"Jerauld County, South Dakota"
46075,13.310968,"Jones County, South Dakota"
46077,-51.167023,"Kingsbury County, South Dakota"
46079,-77.73242,"Lake County, South Dakota"
46081,-67.153496,"Lawrence County, South Dakota"
46083,193.27954,"Lincoln County, South Dakota"
46085,49.93612,"Lyman County, South Dakota"
46087,-30.112335,"McCook County, South Dakota"
46089,61.234966,"McPherson County, South Dakota"
46091,-143.0544,"Marshall County, South Dakota"
46093,-30.869566,"Meade County, South Dakota"
46095,36.29716,"Mellette County, South Dakota"
46097,-18.614872,"Miner County, South Dakota"
46099,1467.3497,"Minnehaha County, South Dakota"
46101,114.638275,"Moody County, South Dakota"
46102,-4.581581,"Oglala Lakota County, South Dakota"
46103,-28.033295,"Pennington County, South Dakota"
46105,-56.31563,"Perkins County, South Dakota"
46107,-37.195583,"Potter County, South Dakota"
46109,56.48127,"Roberts County, South Dakota"
46111,182.58482,"Sanborn County, South Dakota"
46115,8.3960495,"Spink County, South Dakota"
46117,263.25214,"Stanley County, South Dakota"
46119,-42.56758,"Sully County, South Dakota"
46121,38.13714,"Todd County, South Dakota"
46123,9.281338,"Tripp County, South Dakota"
46125,154.8678,"Turner County, South Dakota"
46127,190.73828,"Union County, South Dakota"
46129,47.398335,"Walworth County, South Dakota"
46135,46.56955,"Yankton County, South Dakota"
46137,-322.74045,"Ziebach County, South Dakota"
47001,-85.47467,"Anderson County, Tennessee"
47003,199.88464,"Bedford County, Tennessee"
47005,-9.475929,"Benton County, Tennessee"
47007,3945.3655,"Bledsoe County, Tennessee"
47009,-24.710789,"Blount County, Tennessee"
47011,-113.3491,"Bradley County, Tennessee"
47013,-25.815826,"Campbell County, Tennessee"
47015,12.626556,"Cannon County, Tennessee"
47017,-49.927063,"Carroll County, Tennessee"
47019,-92.35759,"Carter County, Tennessee"
47021,79.93886,"Cheatham County, Tennessee"
47023,-34.633255,"Chester County, Tennessee"
47025,-84.787735,"Claiborne County, Tennessee"
47027,0.6615372,"Clay County, Tennessee"
47029,-22.729202,"Cocke County, Tennessee"
47031,-110.41737,"Coffee County, Tennessee"
47033,-253.06686,"Crockett County, Tennessee"
47035,-3.3825226,"Cumberland County, Tennessee"
47037,149.21918,"Davidson County, Tennessee"
47039,-78.79651,"Decatur County, Tennessee"
47041,-105.38359,"DeKalb County, Tennessee"
47043,14.198822,"Dickson County, Tennessee"
47045,-104.83267,"Dyer County, Tennessee"
47047,-31.174545,"Fayette County, Tennessee"
47049,-25.05518,"Fentress County, Tennessee"
47051,-29.59105,"Franklin County, Tennessee"
47053,-116.09581,"Gibson County, Tennessee"
47055,-177.63322,"Giles County, Tennessee"
47057,-39.698944,"Grainger County, Tennessee"
47059,-46.365532,"Greene County, Tennessee"
47061,121.50852,"Grundy County, Tennessee"
47063,-218.28249,"Hamblen County, Tennessee"
47065,-208.18279,"Hamilton County, Tennessee"
47067,-181.72849,"Hancock County, Tennessee"
47069,319.3398,"Hardeman County, Tennessee"
47071,-53.166706,"Hardin County, Tennessee"
47073,-18.882366,"Hawkins County, Tennessee"
47075,-310.19714,"Haywood County, Tennessee"
47077,-346.03275,"Henderson County, Tennessee"
47079,-70.07405,"Henry County, Tennessee"
47081,4.519211,"Hickman County, Tennessee"
47083,10.298641,"Houston County, Tennessee"
47085,-14.928864,"Humphreys County, Tennessee"
47087,88.87004,"Jackson County, Tennessee"
47089,-41.23889,"Jefferson County, Tennessee"
47091,-92.44208,"Johnson County, Tennessee"
47093,-143.96619,"Knox County, Tennessee"
47095,3564.0757,"Lake County, Tennessee"
47097,-229.2137,"Lauderdale County, Tennessee"
47099,5.1081696,"Lawrence County, Tennessee"
47101,-46.76626,"Lewis County, Tennessee"
47103,-77.982254,"Lincoln County, Tennessee"
47105,-129.0527,"Loudon County, Tennessee"
47107,99.7242,"McMinn County, Tennessee"
47109,-116.90051,"McNairy County, Tennessee"
47111,211.07352,"Macon County, Tennessee"
47113,-242.17993,"Madison County, Tennessee"
47115,-19.836525,"Marion County, Tennessee"
47117,-97.63934,"Marshall County, Tennessee"
47119,-119.723206,"Maury County, Tennessee"
47121,145.38281,"Meigs County, Tennessee"
47123,-43.166306,"Monroe County, Tennessee"
47125,-3.7418976,"Montgomery County, Tennessee"
47127,-83.39136,"Moore County, Tennessee"
47129,30.294498,"Morgan County, Tennessee"
47131,-147.8238,"Obion County, Tennessee"
47133,-44.214264,"Overton County, Tennessee"
47135,-9.72612,"Perry County, Tennessee"
47137,-65.34786,"Pickett County, Tennessee"
47139,-51.182503,"Polk County, Tennessee"
47141,44.340942,"Putnam County, Tennessee"
47143,-92.88508,"Rhea County, Tennessee"
47145,-53.720955,"Roane County, Tennessee"
47147,109.89365,"Robertson County, Tennessee"
47149,-54.265717,"Rutherford County, Tennessee"
47151,-46.64173,"Scott County, Tennessee"
47153,-0.31587982,"Sequatchie County, Tennessee"
47155,-69.13945,"Sevier County, Tennessee"
47157,-37.39328,"Shelby County, Tennessee"
47159,-74.30945,"Smith County, Tennessee"
47161,-18.375706,"Stewart County, Tennessee"
47163,-67.44821,"Sullivan County, Tennessee"
47165,149.20094,"Sumner County, Tennessee"
47167,452.3344,"Tipton County, Tennessee"
47169,11796.351,"Trousdale County, Tennessee"
47171,-38.980587,"Unicoi County, Tennessee"
47173,26.150381,"Union County, Tennessee"
47175,50.277565,"Van Buren County, Tennessee"
