,residual,county_state
37031,-50.5611,"Carteret County, North Carolina"
37033,-83.303345,"Caswell County, North Carolina"
37035,-256.77625,"Catawba County, North Carolina"
37037,445.14746,"Chatham County, North Carolina"
37039,44.53479,"Cherokee County, North Carolina"
37041,-377.9774,"Chowan County, North Carolina"
37043,40.52042,"Clay County, North Carolina"
37045,-220.64603,"Cleveland County, North Carolina"
37047,116.45621,"Columbus County, North Carolina"
37049,-45.766403,"Craven County, North Carolina"
37051,258.6833,"Cumberland County, North Carolina"
37053,-59.38644,"Currituck County, North Carolina"
37055,7.7586517,"Dare County, North Carolina"
37057,38.244156,"Davidson County, North Carolina"
37059,-30.688286,"Davie County, North Carolina"
37061,-748.5132,"Duplin County, North Carolina"
37063,15.975952,"Durham County, North Carolina"
37065,-157.76852,"Edgecombe County, North Carolina"
37067,-174.4151,"Forsyth County, North Carolina"
37069,17.92775,"Franklin County, North Carolina"
37071,-94.79662,"Gaston County, North Carolina"
37073,-136.90182,"Gates County, North Carolina"
37075,17.687675,"Graham County, North Carolina"
37077,41.048798,"Granville County, North Carolina"
37079,-797.1373,"Greene County, North Carolina"
37081,-84.10422,"Guilford County, North Carolina"
37083,-143.4965,"Halifax County, North Carolina"
37085,75.993324,"Harnett County, North Carolina"
37087,-6.019039,"Haywood County, North Carolina"
37089,229.47034,"Henderson County, North Carolina"
37091,-199.35445,"Hertford County, North Carolina"
37093,-158.2775,"Hoke County, North Carolina"
37095,-531.9771,"Hyde County, North Carolina"
37097,-81.84856,"Iredell County, North Carolina"
37099,36.10424,"Jackson County, North Carolina"
37101,19.655296,"Johnston County, North Carolina"
37103,-69.82744,"Jones County, North Carolina"
37105,244.9992,"Lee County, North Carolina"
37107,-114.55411,"Lenoir County, North Carolina"
37109,-57.036774,"Lincoln County, North Carolina"
37111,-38.680435,"McDowell County, North Carolina"
37113,-56.37357,"Macon County, North Carolina"
37115,-15.356838,"Madison County, North Carolina"
37117,-238.6115,"Martin County, North Carolina"
37119,-137.44797,"Mecklenburg County, North Carolina"
37121,-80.76787,"Mitchell County, North Carolina"
37123,-145.57199,"Montgomery County, North Carolina"
37125,-48.003822,"Moore County, North Carolina"
37127,-119.55562,"Nash County, North Carolina"
37129,-125.34305,"New Hanover County, North Carolina"
37131,401.28537,"Northampton County, North Carolina"
37133,97.75108,"Onslow County, North Carolina"
37135,-39.10997,"Orange County, North Carolina"
37137,-55.992596,"Pamlico County, North Carolina"
37139,-94.61946,"Pasquotank County, North Carolina"
37141,-51.281944,"Pender County, North Carolina"
37143,48.49211,"Perquimans County, North Carolina"
37145,-75.675354,"Person County, North Carolina"
37147,-123.87344,"Pitt County, North Carolina"
37149,-52.167816,"Polk County, North Carolina"
37151,97.4418,"Randolph County, North Carolina"
37153,-42.87047,"Richmond County, North Carolina"
37155,-120.84137,"Robeson County, North Carolina"
37157,-97.40286,"Rockingham County, North Carolina"
37159,179.98665,"Rowan County, North Carolina"
37161,124.07542,"Rutherford County, North Carolina"
37163,-122.252106,"Sampson County, North Carolina"
37165,-122.729935,"Scotland County, North Carolina"
37167,-253.60509,"Stanly County, North Carolina"
37169,-86.78659,"Stokes County, North Carolina"
37171,-140.56097,"Surry County, North Carolina"
37173,-57.90261,"Swain County, North Carolina"
37175,18.21662,"Transylvania County, North Carolina"
37177,-282.5496,"Tyrrell County, North Carolina"
37179,-84.84836,"Union County, North Carolina"
37181,-418.38635,"Vance County, North Carolina"
37183,-125.1661,"Wake County, North Carolina"
37185,-132.2691,"Warren County, North Carolina"
37187,-209.76584,"Washington County, North Carolina"
37189,57.967567,"Watauga County, North Carolina"
37191,344.32294,"Wayne County, North Carolina"
37193,506.90198,"Wilkes County, North Carolina"
37195,-71.62872,"Wilson County, North Carolina"
37197,36.04126,"Yadkin County, North Carolina"
37199,-104.113396,"Yancey County, North Carolina"
38001,-64.76969,"Adams County, North Dakota"
38003,-26.411472,"Barnes County, North Dakota"
38005,-131.80261,"Benson County, North Dakota"
38007,-640.74365,"Billings County, North Dakota"
38009,-40.479393,"Bottineau County, North Dakota"
38011,-19.885315,"Bowman County, North Dakota"
38013,273.96545,"Burke County, North Dakota"
38015,-39.81366,"Burleigh County, North Dakota"
38017,221.0318,"Cass County, North Dakota"
38019,-64.83757,"Cavalier County, North Dakota"
38021,-101.52418,"Dickey County, North Dakota"
38023,-56.186207,"Divide County, North Dakota"
38025,80.11102,"Dunn County, North Dakota"
38027,26.537392,"Eddy County, North Dakota"
38029,-49.813293,"Emmons County, North Dakota"
38031,-24.866695,"Foster County, North Dakota"
38033,-91.87607,"Golden Valley County, North Dakota"
38035,278.05902,"Grand Forks County, North Dakota"
38037,56.328796,"Grant County, North Dakota"
38039,27.855547,"Griggs County, North Dakota"
38041,-29.294521,"Hettinger County, North Dakota"
38043,-105.854065,"Kidder County, North Dakota"
38045,17.858644,"LaMoure County, North Dakota"
38047,-40.38632,"Logan County, North Dakota"
38049,-62.328613,"McHenry County, North Dakota"
38051,-24.135033,"McIntosh County, North Dakota"
38053,30.355545,"McKenzie County, North Dakota"
38055,25.980791,"McLean County, North Dakota"
38057,-13.569405,"Mercer County, North Dakota"
38059,-74.30161,"Morton County, North Dakota"
38061,131.75034,"Mountrail County, North Dakota"
38063,-7.0650253,"Nelson County, North Dakota"
38065,-12.856186,"Oliver County, North Dakota"
38067,66.67963,"Pembina County, North Dakota"
38069,27.788204,"Pierce County, North Dakota"
38071,28.51936,"Ramsey County, North Dakota"
38073,12.364838,"Ransom County, North Dakota"
38075,-5.860321,"Renville County, North Dakota"
38077,-64.66098,"Richland County, North Dakota"
38079,-214.35785,"Rolette County, North Dakota"
38081,6.013283,"Sargent County, North Dakota"
38083,-31.43673,"Sheridan County, North Dakota"
38085,-103.11537,"Sioux County, North Dakota"
38087,303.84457,"Slope County, North Dakota"
38089,-2.082901,"Stark County, North Dakota"
38091,-74.284065,"Steele County, North Dakota"
38093,-315.28488,"Stutsman County, North Dakota"
38095,-25.444075,"Towner County, North Dakota"
38097,-107.79644,"Traill County, North Dakota"
38099,-55.611023,"Walsh County, North Dakota"
38101,-98.05533,"Ward County, North Dakota"
38103,19.17767,"Wells County, North Dakota"
38105,-958.032,"Williams County, North Dakota"
39001,-111.48233,"Adams County, Ohio"
39003,-162.84747,"Allen County, Ohio"
39005,-114.73372,"Ashland County, Ohio"
39007,53.50853,"Ashtabula County, Ohio"
39009,-140.09692,"Athens County, Ohio"
39011,-45.220062,"Auglaize County, Ohio"
39013,302.73975,"Belmont County, Ohio"
39015,-109.49219,"Brown County, Ohio"
39017,-192.24553,"Butler County, Ohio"
39019,26.575687,"Carroll County, Ohio"
39021,-68.137314,"Champaign County, Ohio"
39023,-27.390686,"Clark County, Ohio"
39025,-98.32117,"Clermont County, Ohio"
39027,-25.580269,"Clinton County, Ohio"
39029,210.46068,"Columbiana County, Ohio"
39031,-92.79762,"Coshocton County, Ohio"
39033,139.32834,"Crawford County, Ohio"
39035,-331.3342,"Cuyahoga County, Ohio"
39037,113.86135,"Darke County, Ohio"
39039,-186.06076,"Defiance County, Ohio"
39041,-330.9799,"Delaware County, Ohio"
39043,-31.880753,"Erie County, Ohio"
39045,-66.07329,"Fairfield County, Ohio"
39047,28.741997,"Fayette County, Ohio"
39049,-33.264526,"Franklin County, Ohio"
39051,-145.53293,"Fulton County, Ohio"
39053,-240.59018,"Gallia County, Ohio"
39055,66.43396,"Geauga County, Ohio"
39057,-154.1823,"Greene County, Ohio"
39059,5.1683884,"Guernsey County, Ohio"
39061,-56.910904,"Hamilton County, Ohio"
39063,-167.14432,"Hancock County, Ohio"
39065,27.45163,"Hardin County, Ohio"
39067,-74.01007,"Harrison County, Ohio"
39069,-110.05964,"Henry County, Ohio"
39071,-90.94103,"Highland County, Ohio"
39073,110.06633,"Hocking County, Ohio"
39075,-16.230202,"Holmes County, Ohio"
39077,-145.19965,"Huron County, Ohio"
39079,-33.818245,"Jackson County, Ohio"
39081,-91.023285,"Jefferson County, Ohio"
39083,-85.28198,"Knox County, Ohio"
39085,-177.55057,"Lake County, Ohio"
39087,-81.293816,"Lawrence County, Ohio"
39089,-69.579,"Licking County, Ohio"
39091,-45.475494,"Logan County, Ohio"
39093,-122.065765,"Lorain County, Ohio"
39095,240.41502,"Lucas County, Ohio"
39097,-301.93372,"Madison County, Ohio"
39099,269.1574,"Mahoning County, Ohio"
39101,3537.7095,"Marion County, Ohio"
39103,-36.23764,"Medina County, Ohio"
39105,-86.31199,"Meigs County, Ohio"
39107,129.21611,"Mercer County, Ohio"
39109,201.04529,"Miami County, Ohio"
39111,347.37903,"Monroe County, Ohio"
39113,-197.18738,"Montgomery County, Ohio"
39115,-12.485432,"Morgan County, Ohio"
39117,112.42691,"Morrow County, Ohio"
39119,-91.35813,"Muskingum County, Ohio"
39121,-464.40738,"Noble County, Ohio"
39123,24.322601,"Ottawa County, Ohio"
39125,-113.58731,"Paulding County, Ohio"
39127,-64.37807,"Perry County, Ohio"
39129,3083.5576,"Pickaway County, Ohio"
39131,-70.72487,"Pike County, Ohio"
39133,-84.78453,"Portage County, Ohio"
39135,-26.012497,"Preble County, Ohio"
39137,27.496704,"Putnam County, Ohio"
39139,-105.37821,"Richland County, Ohio"
39141,-176.35211,"Ross County, Ohio"
39143,-117.648346,"Sandusky County, Ohio"
39145,-31.99246,"Scioto County, Ohio"
39147,-147.6713,"Seneca County, Ohio"
39149,-92.15592,"Shelby County, Ohio"
39151,-23.667206,"Stark County, Ohio"
39153,-150.16263,"Summit County, Ohio"
39155,50.05635,"Trumbull County, Ohio"
39157,111.402435,"Tuscarawas County, Ohio"
39159,-192.7966,"Union County, Ohio"
39161,-125.59314,"Van Wert County, Ohio"
39163,36.288925,"Vinton County, Ohio"
39165,-246.17444,"Warren County, Ohio"
39167,165.06528,"Washington County, Ohio"
39169,6.1115417,"Wayne County, Ohio"
39171,-16.174995,"Williams County, Ohio"
39173,-26.237152,"Wood County, Ohio"
39175,-1.9832764,"Wyandot County, Ohio"
40001,128.04437,"Adair County, Oklahoma"
40003,-430.511,"Alfalfa County, Oklahoma"
40005,-102.631424,"Atoka County, Oklahoma"
40007,291.9096,"Beaver County, Oklahoma"
40009,-226.69992,"Beckham County, Oklahoma"
40011,-82.7961,"Blaine County, Oklahoma"
40013,-17.84566,"Bryan County, Oklahoma"
40015,254.31369,"Caddo County, Oklahoma"
40017,-83.48039,"Canadian County, Oklahoma"
40019,-183.3611,"Carter County, Oklahoma"
40021,-56.22929,"Cherokee County, Oklahoma"
40023,-153.97171,"Choctaw County, Oklahoma"
40025,-54.514133,"Cimarron County, Oklahoma"
40027,20.692688,"Cleveland County, Oklahoma"
40029,-13.860344,"Coal County, Oklahoma"
40031,115.1965,"Comanche County, Oklahoma"
40033,12.308952,"Cotton County, Oklahoma"
40035,15.485962,"Craig County, Oklahoma"
40037,76.20375,"Creek County, Oklahoma"
40039,-239.57352,"Custer County, Oklahoma"
40041,173.98383,"Delaware County, Oklahoma"
40043,11.315983,"Dewey County, Oklahoma"
40045,5.991596,"Ellis County, Oklahoma"
40047,-50.98337,"Garfield County, Oklahoma"
40049,-42.094093,"Garvin County, Oklahoma"
40051,81.195694,"Grady County, Oklahoma"
40053,56.377743,"Grant County, Oklahoma"
40055,1128.8667,"Greer County, Oklahoma"
40057,-190.83803,"Harmon County, Oklahoma"
40059,-308.0139,"Harper County, Oklahoma"
40061,7.124012,"Haskell County, Oklahoma"
40063,-147.72021,"Hughes County, Oklahoma"
40065,-283.8161,"Jackson County, Oklahoma"
40067,30.277912,"Jefferson County, Oklahoma"
40069,4.234724,"Johnston County, Oklahoma"
40071,12.283493,"Kay County, Oklahoma"
40073,-83.854706,"Kingfisher County, Oklahoma"
40075,-90.17358,"Kiowa County, Oklahoma"
40077,16.336006,"Latimer County, Oklahoma"
40079,-59.448288,"Le Flore County, Oklahoma"
40081,11.089268,"Lincoln County, Oklahoma"
40083,-122.410034,"Logan County, Oklahoma"
40085,-32.657913,"Love County, Oklahoma"
40087,168.58743,"McClain County, Oklahoma"
40089,-136.31517,"McCurtain County, Oklahoma"
40091,7.827202,"McIntosh County, Oklahoma"
40093,3.6030884,"Major County, Oklahoma"
40095,-90.85656,"Marshall County, Oklahoma"
40097,-9.309532,"Mayes County, Oklahoma"
40099,-33.331444,"Murray County, Oklahoma"
40101,-205.53522,"Muskogee County, Oklahoma"
40103,50.030487,"Noble County, Oklahoma"
40105,178.32817,"Nowata County, Oklahoma"
40107,-203.16338,"Okfuskee County, Oklahoma"
40109,-100.48419,"Oklahoma County, Oklahoma"
40111,-101.14873,"Okmulgee County, Oklahoma"
40113,63.47502,"Osage County, Oklahoma"
40115,60.790276,"Ottawa County, Oklahoma"
40117,149.70927,"Pawnee County, Oklahoma"
40119,-107.70235,"Payne County, Oklahoma"
40121,11.720001,"Pittsburg County, Oklahoma"
40123,-58.18458,"Pontotoc County, Oklahoma"
40125,-19.458504,"Pottawatomie County, Oklahoma"
40127,-29.594524,"Pushmataha County, Oklahoma"
40129,-38.64309,"Roger Mills County, Oklahoma"
40131,-33.193367,"Rogers County, Oklahoma"
40133,-28.5457,"Seminole County, Oklahoma"
40135,-78.752975,"Sequoyah County, Oklahoma"
40137,6.415474,"Stephens County, Oklahoma"
40139,381.18042,"Texas County, Oklahoma"
40141,136.97177,"Tillman County, Oklahoma"
40143,-172.05771,"Tulsa County, Oklahoma"
40145,38.141525,"Wagoner County, Oklahoma"
40147,519.1457,"Washington County, Oklahoma"
40149,-34.62066,"Washita County, Oklahoma"
40151,39.085026,"Woods County, Oklahoma"
40153,-129.70723,"Woodward County, Oklahoma"
41001,-8.848621,"Baker County, Oregon"
41003,2.6236382,"Benton County, Oregon"
41005,-29.726845,"Clackamas County, Oregon"
41007,60.625134,"Clatsop County, Oregon"
41009,1.9433231,"Columbia County, Oregon"
41011,53.44874,"Coos County, Oregon"
41013,-24.960094,"Crook County, Oregon"
41015,40.900555,"Curry County, Oregon"
41017,1.420414,"Deschutes County, Oregon"
41019,-28.526594,"Douglas County, Oregon"
41021,3.784999,"Gilliam County, Oregon"
41023,45.065285,"Grant County, Oregon"
41025,43.306114,"Harney County, Oregon"
41027,-287.36404,"Hood River County, Oregon"
41029,-14.888481,"Jackson County, Oregon"
41031,-91.481026,"Jefferson County, Oregon"
41033,32.75525,"Josephine County, Oregon"
41035,14.790485,"Klamath County, Oregon"
41037,28.673037,"Lake County, Oregon"
41039,-63.413235,"Lane County, Oregon"
41041,8.065533,"Lincoln County, Oregon"
41043,-1.0715637,"Linn County, Oregon"
41045,-642.8835,"Malheur County, Oregon"
41047,57.464767,"Marion County, Oregon"
41049,-214.28134,"Morrow County, Oregon"
41051,-163.74564,"Multnomah County, Oregon"
41053,59.700943,"Polk County, Oregon"
41055,27.263481,"Sherman County, Oregon"
41057,-28.909096,"Tillamook County, Oregon"
41059,-124.612724,"Umatilla County, Oregon"
41061,9.209135,"Union County, Oregon"
41063,10.166393,"Wallowa County, Oregon"
41065,-50.405746,"Wasco County, Oregon"
41067,-78.37947,"Washington County, Oregon"
41069,16.367613,"Wheeler County, Oregon"
41071,-107.13614,"Yamhill County, Oregon"
42001,-94.01654,"Adams County, Pennsylvania"
42003,-303.2288,"Allegheny County, Pennsylvania"
42005,-12.65757,"Armstrong County, Pennsylvania"
42007,135.55035,"Beaver County, Pennsylvania"
42009,-208.69388,"Bedford County, Pennsylvania"
42011,-334.91162,"Berks County, Pennsylvania"
42013,-78.464195,"Blair County, Pennsylvania"
42015,-14.542236,"Bradford County, Pennsylvania"
42017,231.82928,"Bucks County, Pennsylvania"
42019,-94.82972,"Butler County, Pennsylvania"
42021,-86.185486,"Cambria County, Pennsylvania"
42023,-33.830284,"Cameron County, Pennsylvania"
42025,143.61176,"Carbon County, Pennsylvania"
42027,-340.08145,"Centre County, Pennsylvania"
42029,-90.89548,"Chester County, Pennsylvania"
42031,-24.63179,"Clarion County, Pennsylvania"
42033,-180.30734,"Clearfield County, Pennsylvania"
42035,-42.093086,"Clinton County, Pennsylvania"
42037,305.4424,"Columbia County, Pennsylvania"
42039,-87.55598,"Crawford County, Pennsylvania"
42041,-174.55244,"Cumberland County, Pennsylvania"
42043,-493.6273,"Dauphin County, Pennsylvania"
42045,554.8773,"Delaware County, Pennsylvania"
42047,-70.56339,"Elk County, Pennsylvania"
42049,-254.63123,"Erie County, Pennsylvania"
42051,-109.876335,"Fayette County, Pennsylvania"
42053,-2799.8267,"Forest County, Pennsylvania"
42055,113.893616,"Franklin County, Pennsylvania"
42057,-44.802208,"Fulton County, Pennsylvania"
42059,-24.705917,"Greene County, Pennsylvania"
42061,271.3249,"Huntingdon County, Pennsylvania"
42063,-41.25293,"Indiana County, Pennsylvania"
42065,-58.36548,"Jefferson County, Pennsylvania"
42067,118.63626,"Juniata County, Pennsylvania"
42069,210.90054,"Lackawanna County, Pennsylvania"
42071,-123.73251,"Lancaster County, Pennsylvania"
42073,-83.92195,"Lawrence County, Pennsylvania"
42075,-11.850342,"Lebanon County, Pennsylvania"
42077,-455.4928,"Lehigh County, Pennsylvania"
42079,42.717712,"Luzerne County, Pennsylvania"
42081,-47.50354,"Lycoming County, Pennsylvania"
42083,-116.456566,"McKean County, Pennsylvania"
42085,-99.489,"Mercer County, Pennsylvania"
42087,-7.4487457,"Mifflin County, Pennsylvania"
42089,-400.07446,"Monroe County, Pennsylvania"
42091,174.48108,"Montgomery County, Pennsylvania"
42093,-92.42175,"Montour County, Pennsylvania"
42095,264.9383,"Northampton County, Pennsylvania"
42097,-25.761292,"Northumberland County, Pennsylvania"
42099,-28.90728,"Perry County, Pennsylvania"
42101,-646.32733,"Philadelphia County, Pennsylvania"
42103,572.72046,"Pike County, Pennsylvania"
42105,-27.308897,"Potter County, Pennsylvania"
42107,155.53688,"Schuylkill County, Pennsylvania"
42109,-159.08078,"Snyder County, Pennsylvania"
42111,-97.06407,"Somerset County, Pennsylvania"
42113,-92.41754,"Sullivan County, Pennsylvania"
42115,149.07806,"Susquehanna County, Pennsylvania"
42117,-85.44363,"Tioga County, Pennsylvania"
42119,-237.03726,"Union County, Pennsylvania"
42121,-53.495583,"Venango County, Pennsylvania"
42123,-91.51465,"Warren County, Pennsylvania"
42125,-86.229164,"Washington County, Pennsylvania"
42127,36.33969,"Wayne County, Pennsylvania"
42129,-12.250107,"Westmoreland County, Pennsylvania"
42131,6.3551407,"Wyoming County, Pennsylvania"
42133,-270.23343,"York County, Pennsylvania"
44001,136.34933,"Bristol County, Rhode Island"
44003,356.18835,"Kent County, Rhode Island"
44005,-18.26181,"Newport County, Rhode Island"
44007,508.57886,"Providence County, Rhode Island"
44009,130.18394,"Washington County, Rhode Island"
45001,45.27218,"Abbeville County, South Carolina"
45003,-36.886703,"Aiken County, South Carolina"
45005,-392.74863,"Allendale County, South Carolina"
45007,-67.617065,"Anderson County, South Carolina"
45009,-407.17932,"Bamberg County, South Carolina"
45011,-107.26628,"Barnwell County, South Carolina"
45013,62.43692,"Beaufort County, South Carolina"
45015,-41.18837,"Berkeley County, South Carolina"
45017,-209.40276,"Calhoun County, South Carolina"
45019,2.9020233,"Charleston County, South Carolina"
45021,-227.04982,"Cherokee County, South Carolina"
45023,-98.97194,"Chester County, South Carolina"
45025,-12.781372,"Chesterfield County, South Carolina"
45027,483.29617,"Clarendon County, South Carolina"
45029,-115.52751,"Colleton County, South Carolina"
45031,-32.711304,"Darlington County, South Carolina"
45033,-13.234314,"Dillon County, South Carolina"
45035,-57.41172,"Dorchester County, South Carolina"
45037,-197.56528,"Edgefield County, South Carolina"
45039,228.43307,"Fairfield County, South Carolina"
45041,64.485596,"Florence County, South Carolina"
45043,-308.46912,"Georgetown County, South Carolina"
45045,2.0826263,"Greenville County, South Carolina"
45047,-260.5488,"Greenwood County, South Carolina"
45049,-408.47693,"Hampton County, South Carolina"
45051,52.79539,"Horry County, South Carolina"
45053,-241.38405,"Jasper County, South Carolina"
45055,287.83987,"Kershaw County, South Carolina"
45057,-22.714798,"Lancaster County, South Carolina"
45059,-102.80209,"Laurens County, South Carolina"
45061,444.5043,"Lee County, South Carolina"
45063,-8.31456,"Lexington County, South Carolina"
45065,-257.45004,"McCormick County, South Carolina"
45067,-304.81497,"Marion County, South Carolina"
45069,-79.067444,"Marlboro County, South Carolina"
45071,-337.9682,"Newberry County, South Carolina"
45073,-39.26173,"Oconee County, South Carolina"
45075,-398.8902,"Orangeburg County, South Carolina"
45077,-109.58199,"Pickens County, South Carolina"
45079,94.628006,"Richland County, South Carolina"
45081,-117.484314,"Saluda County, South Carolina"
45083,-66.82896,"Spartanburg County, South Carolina"
45085,84.32764,"Sumter County, South Carolina"
45087,-186.206,"Union County, South Carolina"
45089,143.4574,"Williamsburg County, South Carolina"
45091,-26.746735,"York County, South Carolina"
46003,41.873604,"Aurora County, South Dakota"
46005,-420.11444,"Beadle County, South Dakota"
46007,-36.530174,"Bennett County, South Dakota"
46009,-850.975,"Bon Homme County, South Dakota"
46011,-166.5201,"Brookings County, South Dakota"
46013,232.09766,"Brown County, South Dakota"
46015,10.8070345,"Brule County, South Dakota"
46017,-56.135803,"Buffalo County, South Dakota"
46019,-28.755434,"Butte County, South Dakota"
46021,-64.223404,"Campbell County, South Dakota"
46023,10.31636,"Charles Mix County, South Dakota"
46025,-24.937996,"Clark County, South Dakota"
46027,-7.962631,"Clay County, South Dakota"
46029,-72.8253,"Codington County, South Dakota"
46031,93.34607,"Corson County, South Dakota"
46033,-42.352184,"Custer County, South Dakota"
46035,-94.24347,"Davison County, South Dakota"
46037,194.07297,"Day County, South Dakota"
46039,0.06454277,"Deuel County, South Dakota"
46041,-33.57842,"Dewey County, South Dakota"
46043,9.407938,"Douglas County, South Dakota"
46045,-96.657074,"Edmunds County, South Dakota"
46047,7.9841423,"Fall River County, South Dakota"
46049,-48.51563,"Faulk County, South Dakota"
46051,13.947731,"Grant County, South Dakota"
46053,23.588867,"Gregory County, South Dakota"
46055,33.773525,"Haakon County, South Dakota"
46057,-125.81786,"Hamlin County, South Dakota"
46059,12.293964,"Hand County, South Dakota"
46061,0.26366127,"Hanson County, South Dakota"
46063,-48.454613,"Harding County, South Dakota"
46065,-34.836098,"Hughes County, South Dakota"
46067,-33.81098,"Hutchinson County, South Dakota"
46069,35.519478,"Hyde County, South Dakota"
46071,-152.37639,"Jackson County, South Dakota"
46073,276.9198,"Jerauld County, South Dakota"
46075,9.657197,"Jones County, South Dakota"
46077,-53.779495,"Kingsbury County, South Dakota"
46079,-72.36391,"Lake County, South Dakota"
46081,-79.42902,"Lawrence County, South Dakota"
46083,210.54318,"Lincoln County, South Dakota"
46085,9.192062,"Lyman County, South Dakota"
46087,-33.724037,"McCook County, South Dakota"
46089,51.768852,"McPherson County, South Dakota"
46091,-165.3799,"Marshall County, South Dakota"
46093,-55.14138,"Meade County, South Dakota"
46095,-82.07602,"Mellette County, South Dakota"
46097,-49.610996,"Miner County, South Dakota"
46099,1412.0386,"Minnehaha County, South Dakota"
46101,117.041214,"Moody County, South Dakota"
46102,-170.53993,"Oglala Lakota County, South Dakota"
46103,-27.107132,"Pennington County, South Dakota"
46105,-53.111603,"Perkins County, South Dakota"
46107,-38.94818,"Potter County, South Dakota"
46109,98.04648,"Roberts County, South Dakota"
46111,194.51529,"Sanborn County, South Dakota"
46115,7.1819916,"Spink County, South Dakota"
46117,249.52385,"Stanley County, South Dakota"
46119,-36.582047,"Sully County, South Dakota"
46121,102.257904,"Todd County, South Dakota"
46123,-31.219734,"Tripp County, South Dakota"
46125,163.98604,"Turner County, South Dakota"
46127,231.95222,"Union County, South Dakota"
46129,64.994156,"Walworth County, South Dakota"
46135,0.08847046,"Yankton County, South Dakota"
46137,-349.15152,"Ziebach County, South Dakota"
47001,-96.01291,"Anderson County, Tennessee"
47003,220.15005,"Bedford County, Tennessee"
47005,-22.190811,"Benton County, Tennessee"
47007,3868.8926,"Bledsoe County, Tennessee"
47009,-16.356075,"Blount County, Tennessee"
47011,-112.170876,"Bradley County, Tennessee"
47013,-27.177574,"Campbell County, Tennessee"
47015,-0.939415,"Cannon County, Tennessee"
47017,-65.71088,"Carroll County, Tennessee"
47019,-64.14371,"Carter County, Tennessee"
47021,81.82428,"Cheatham County, Tennessee"
47023,-43.15838,"Chester County, Tennessee"
47025,-75.47597,"Claiborne County, Tennessee"
47027,23.172924,"Clay County, Tennessee"
47029,-14.868149,"Cocke County, Tennessee"
47031,-68.392105,"Coffee County, Tennessee"
47033,-248.55515,"Crockett County, Tennessee"
47035,30.365356,"Cumberland County, Tennessee"
47037,113.44827,"Davidson County, Tennessee"
47039,-45.00812,"Decatur County, Tennessee"
47041,-55.082245,"DeKalb County, Tennessee"
47043,13.889938,"Dickson County, Tennessee"
47045,-104.28372,"Dyer County, Tennessee"
47047,-30.61168,"Fayette County, Tennessee"
47049,-37.803356,"Fentress County, Tennessee"
47051,-19.474709,"Franklin County, Tennessee"
47053,-84.48129,"Gibson County, Tennessee"
47055,-179.75247,"Giles County, Tennessee"
47057,-66.61028,"Grainger County, Tennessee"
47059,-45.263863,"Greene County, Tennessee"
47061,123.841934,"Grundy County, Tennessee"
47063,-213.71982,"Hamblen County, Tennessee"
47065,-218.46318,"Hamilton County, Tennessee"
47067,-130.81897,"Hancock County, Tennessee"
47069,321.96915,"Hardeman County, Tennessee"
47071,-55.68111,"Hardin County, Tennessee"
47073,-25.924732,"Hawkins County, Tennessee"
47075,-348.1236,"Haywood County, Tennessee"
47077,-242.2185,"Henderson County, Tennessee"
47079,-73.980446,"Henry County, Tennessee"
47081,-21.603424,"Hickman County, Tennessee"
47083,-0.13181305,"Houston County, Tennessee"
47085,-20.472221,"Humphreys County, Tennessee"
47087,59.45655,"Jackson County, Tennessee"
47089,-43.02092,"Jefferson County, Tennessee"
47091,-66.737854,"Johnson County, Tennessee"
47093,-131.25517,"Knox County, Tennessee"
47095,4459.6143,"Lake County, Tennessee"
47097,-197.9822,"Lauderdale County, Tennessee"
47099,-6.442852,"Lawrence County, Tennessee"
47101,-74.241974,"Lewis County, Tennessee"
47103,-103.76724,"Lincoln County, Tennessee"
47105,-131.83371,"Loudon County, Tennessee"
47107,82.76088,"McMinn County, Tennessee"
47109,-123.09224,"McNairy County, Tennessee"
47111,202.22488,"Macon County, Tennessee"
47113,-230.0828,"Madison County, Tennessee"
47115,-43.25663,"Marion County, Tennessee"
47117,-88.920944,"Marshall County, Tennessee"
47119,-133.29033,"Maury County, Tennessee"
47121,108.40295,"Meigs County, Tennessee"
47123,-82.906906,"Monroe County, Tennessee"
47125,-105.06298,"Montgomery County, Tennessee"
47127,-63.099335,"Moore County, Tennessee"
47129,-313.7858,"Morgan County, Tennessee"
47131,-169.4952,"Obion County, Tennessee"
47133,-75.00952,"Overton County, Tennessee"
47135,10.1358185,"Perry County, Tennessee"
47137,-99.841034,"Pickett County, Tennessee"
47139,-9.593895,"Polk County, Tennessee"
47141,5.2499084,"Putnam County, Tennessee"
47143,-149.50696,"Rhea County, Tennessee"
47145,-39.094143,"Roane County, Tennessee"
47147,143.10771,"Robertson County, Tennessee"
47149,-29.267609,"Rutherford County, Tennessee"
47151,-33.683975,"Scott County, Tennessee"
47153,-3.3714447,"Sequatchie County, Tennessee"
47155,-79.91023,"Sevier County, Tennessee"
47157,-40.787506,"Shelby County, Tennessee"
47159,-148.52846,"Smith County, Tennessee"
47161,-4.8629074,"Stewart County, Tennessee"
47163,-58.04266,"Sullivan County, Tennessee"
47165,187.75314,"Sumner County, Tennessee"
47167,444.37268,"Tipton County, Tennessee"
47169,11989.158,"Trousdale County, Tennessee"
47171,-50.436634,"Unicoi County, Tennessee"
47173,-17.311363,"Union County, Tennessee"
47175,27.690035,"Van Buren County, Tennessee"
47177,-184.3798,"Warren County, Tennessee"
